personID,label,fullname,years,gender
50474,"Clark, John, Jr.","Clark, John, Jr. (1751-1819)",1751-1819,Man
53725,"Humpton, Richard","Humpton, Richard (1732-1804)",1732-1804,Man
51080,"Dallam, Richard","Dallam, Richard (1743-1820)",1743-1820,Man
347339,"Beaugeard, Pierre-Marin","Beaugeard, Pierre-Marin",-,Man
49940,"Cadwalader, John","Cadwalader, John (1742-1786)",1742-1786,Man
55345,"Maxwell, William","Maxwell, William (c. 1733-1796)",1733-1796,Man
60061,"Williamson, Matthias, Jr.","Williamson, Matthias, Jr. (1751-1836)",1751-1836,Man
268619,"Rumsey, Nathan","Rumsey, Nathan",-,Man
51823,"Erwin, Arthur","Erwin, Arthur (1726-1791)",1726-1791,Man
59883,"Wharton, Thomas, Jr.","Wharton, Thomas, Jr. (1735-1778)",1735-1778,Man
50055,"Cantine, Matthew","Cantine, Matthew (1721-1789)",1721-1789,Man
53796,"Hutchinson, James","Hutchinson, James (1752-1793)",1752-1793,Man
51387,"Dickinson, Philemon","Dickinson, Philemon (1739-1809)",1739-1809,Man
51873,"Ewing, James","Ewing, James (1736-1806)",1736-1806,Man
54431,"La Rochefermoy, Matthias-Alexis, chevalier de","La Rochefermoy, Matthias-Alexis, chevalier de (1725-1782)",1725-1782,Man
RN-ORG-0191,,,,
56012,"Mottin de La Balme, Augustin","Mottin de La Balme, Augustin (1736-1780)",1736-1780,Man
49017,"Bedaulx, Charles-Frédéric","Bedaulx, Charles-Frédéric (1752-1779)",1752-1779,Man
350862,"Thicknesse, Philip","Thicknesse, Philip",1719-1792,Man
50262,"Chambers, David","Chambers, David (1734-1795)",1734-1795,Man
57983,"Sheldon, Elisha","Sheldon, Elisha (1740-1805)",1740-1805,Man
52848,"Gruel, Jacques-Barthélémy","Gruel, Jacques-Barthélémy",-,Man
55115,"Magaw, Robert","Magaw, Robert (1738-1790)",1738-1790,Man
RN-ORG-0319,,,,
RN-ORG-0316,,,,
59876,"Wharton, Carpenter","Wharton, Carpenter (1747-1780)",1747-1780,Man
51978,Ferguson,"Ferguson (Fergusson), Henry Hugh (b. 1748)",1748-,Man
RN-PER-0508,,,,
51831,"Estaing, Jean Baptiste Charles Henri Hector Théodat, comte d'","Estaing, Jean Baptiste Charles Henri Hector Théodat, comte d' (1729-1794)",1729-1794,Man
56014,"Mouchy, Philippe de Noailles, maréchal-duc de","Mouchy, Philippe de Noailles, maréchal-duc de (1715-1794)",1715-1794,Man
347421,"Bertin, Caroline -Bertrande Chapelle de Jumilhac-Cubjac Charlotte","Bertin, Caroline -Bertrande Chapelle de Jumilhac-Cubjac Charlotte",-,Woman
347420,"Bertier, Joseph-Etienne","Bertier, Joseph-Etienne",1702-1783,Man
51613,"Dunham, Azariah","Dunham, Azariah (1718-1790)",1718-1790,Man
59390,"Vergennes, Charles Gravier, comte de","Vergennes, Charles Gravier, comte de (1717-1787)",1717-1787,Man
57821,"Schweighauser, John Daniel","Schweighauser, John Daniel",-,Man
348020,"Courtanvaux, François-César Le Tellier, marquis de","Courtanvaux, François-César Le Tellier, marquis de",1718-1781,Man
RN-ORG-0322,,,,
52819,"Griffin, Samuel","Griffin, Samuel (1746-1810)",1746-1810,Man
RN-PER-0149,,,,
338717,"Manigault, Gabriel","Manigault, Gabriel (1758-1809)",1758-1809,Man
266273,"Pinckney, Mary Stead","Pinckney, Mary Stead (1752-1812)",1752-1812,Woman
RN-PER-0837,,,,
53869,"Izard, Ralph","Izard, Ralph (1742-1804)",1742-1804,Man
254767,"Hart, William","Hart, William (1746-1817)",1746-1817,Man
239028,"Aranda, Pedro Pablo Abarca de Bolea, Conde de","Aranda, Pedro Pablo Abarca de Bolea, Conde de (1718-1798, Spanish ambassador to France)",1718-1798,Man
349658,"Mackay, Francis","Mackay, Francis",-,Man
348924,"Hamilton, chevalier","Hamilton, chevalier",-,Man
RN-ORG-0137,,,,
51640,"Duportail, Antoine-Jean-Louis Le Bègue de Presle","Duportail, Antoine-Jean-Louis Le Bègue de Presle (1743-1802)",1743-1802,Man
59371,"Vaughan, Benjamin","Vaughan, Benjamin (1751-1835)",1751-1835,Man
239916,"Adanson, Michel","Adanson, Michel",-,Man
287421,"Greenwood, John","Greenwood, John (1727-1792)",1727-1792,Man
49248,"Bland, Theodorick","Bland, Theodorick (1742-1790)",1742-1790,Man
RN-ORG-0327,,,,
60205,"Wolcott, Oliver, Sr.","Wolcott, Oliver, Sr. (1726-1797)",1726-1797,Man
RN-PER-0090,,,,
48586,"Arnoux, Abbé","Arnoux, Abbé",-,Man
50253,"Chalut, Abbé","Chalut, Abbé (b. 1709)",1709-,Man
347268,"Bansais, -- de","Bansais, -- de",-,Man
347547,"Boulainvilliers, Marie-Madeleine-Adrienne d'Hallencourt Bernard, marquise de","Boulainvilliers, Marie-Madeleine-Adrienne d'Hallencourt Bernard, marquise de",-,Woman
348061,"Croÿ, Anne-Emmanuel-Ferdinand-François, duc de","Croÿ, Anne-Emmanuel-Ferdinand-François, duc de",1718-1784,Man
150238,Joyce,"Joyce (TJ's slave, b. 1796)",1796-,Man
51310,"Denison, Nathan","Denison, Nathan (1741-1809)",1741-1809,Man
48672,"Babcock, Henry","Babcock, Henry (1736-1800, Harry)",1736-1800,Man
54992,"Lutterloh, Henry Emanuel","Lutterloh, Henry Emanuel (1743-1798)",1743-1798,Man
52444,"Gérard, Conrad Alexandre","Gérard, Conrad Alexandre (1729-1790)",1729-1790,Man
247572,"Dangeul, Louis Joseph Plumard de","Dangeul, Louis Joseph Plumard de (1722-1777)",1722-1777,Man
55573,"Mease, James","Mease, James (1740-1785)",1740-1785,Man
350849,"Terry, Jeremiah","Terry, Jeremiah",-,Man
347825,"Chalut de Vérin, Geoffroy","Chalut de Vérin, Geoffroy",-1787,Man
RN-ORG-0118,,,,
349878,"Milly, Nicolas-Christiern de Thy, comte de","Milly, Nicolas-Christiern de Thy, comte de",1728-1784,Man
48526,"Antill, Edward","Antill, Edward (1742-1789)",1742-1789,Man
50800,"Cornwallis, Charles","Cornwallis, Charles (1738-1805)",1738-1805,Man
58599,"Stone, John Hoskins","Stone, John Hoskins (1745-1804)",1745-1804,Man
59773,"Webb, Samuel Blachley","Webb, Samuel Blachley (1753-1807)",1753-1807,Man
347860,"Chaumont, --","Chaumont, --",-,Man
49021,"Bedford, Gunning","Bedford, Gunning (1742-1797)",1742-1797,Man
53027,"Hancock, Ebenezer","Hancock, Ebenezer (1741-1819)",1741-1819,Man
58979,"Thornton, John","Thornton, John (1710-1777)",1710-1777,Man
59555,"Walton, George","Walton, George (1750-1804)",1750-1804,Man
350532,"Rullecourt, Phillipe-Charles-Félix Macquart, baron de","Rullecourt, Phillipe-Charles-Félix Macquart, baron de",-,Man
RN-PER-0756,,,,
55318,"Mauduit du Plessis, Thomas-Antoine, chevalier de","Mauduit du Plessis, Thomas-Antoine, chevalier de (c. 1753-1791)",1753-1791,Man
RN-ORG-0068,,,,
56589,"Patton, John","Patton, John (1745-1804)",1745-1804,Man
59444,"Wade, Francis","Wade, Francis (d. 1810)",-1810,Man
350440,"Ritchie, Juliana","Ritchie, Juliana",-,Woman
57997,"Sherburne, Henry","Sherburne, Henry (1747-1824)",1747-1824,Man
53325,"Henley, David","Henley, David (c.1748-1786)",1749-1786,Man
50793,"Cornell, Ezekiel","Cornell, Ezekiel (1733-1800)",1733-1800,Man
53158,"Hartley, Thomas","Hartley, Thomas (1748-1800)",1748-1800,Man
257873,"Jackson, Henry","Jackson, Henry (1747-1809)",1747-1809,Man
347465,"Bissy, Stefano, baron de","Bissy, Stefano, baron de",1727-,Man
RN-PER-0067,,,,
348847,"Grimaldi, Jeronimo, marqués de","Grimaldi, Jeronimo, marqués de",1720-1786,Man
52534,"Gist, Nathaniel","Gist, Nathaniel (1733-1796)",1733-1796,Man
54279,"Kirkbride, Joseph","Kirkbride, Joseph (1731-1803)",1731-1803,Man
54922,"Loring, Joshua, Jr.","Loring, Joshua, Jr. (1744-1789)",1744-1789,Man
57848,"Scott, William","Scott, William (1744-1815)",1744-1815,Man
58886,"Ternant, Jean-Baptiste, chevalier de","Ternant, Jean-Baptiste, chevalier de (1751-1816)",1751-1816,Man
365462,"Davis, Nicholas","Davis, Nicholas (fund seeker)",-,Man
52116,"Flower, Benjamin","Flower, Benjamin (1748-1781)",1748-1781,Man
53205,"Haussegger, Nicholas","Haussegger, Nicholas (1729-1786)",1729-1786,Man
48505,"Anmours, Charles-François-Adrien Le Paulmier, chevalier d'","Anmours, Charles-François-Adrien Le Paulmier, chevalier d' (1742-1807)",1742-1807,Man
348379,"Echlin, Henry","Echlin, Henry",1740-1799,Man
267278,"Paulze, Jacques","Paulze, Jacques",1721-1794,Man
50576,"Cochran, John","Cochran, John (1745-1790, of N.H.)",1745-1790,Man
52599,"Goodrich, John, Sr.","Goodrich, John, Sr. (1722-1785)",1722-1785,Man
51359,"DeWitt, Charles","DeWitt, Charles (1727-1787)",1727-1787,Man
RN-PER-0536,,,,
56296,"Nourse, Joseph","Nourse, Joseph (1754-1841)",1754-1841,Man
55141,"Malmedy, François Lellorquis de","Malmedy, François Lellorquis de",-,Man
56338,"Ogden, Robert","Ogden, Robert (1716-1787)",1716-1787,Man
RN-ORG-0331,,,,
RN-PER-0575,,,,
269753,"Sarsfield, Guy-Claude, comte de","Sarsfield, Guy-Claude, comte de (1718-1789)",1718-1789,Man
259414,"Lefebvre, ——","Lefebvre, —— (M.)",-,Man
56229,"Nicholson, Samuel","Nicholson, Samuel (1743-1811)",1743-1811,Man
131779,"Harrison, Charles","Harrison, Charles (c.1740-c.1803)",1737-1803,Man
RN-PER-0284,,,,
49763,"Buckner, Mordecai","Buckner, Mordecai (1721-1787)",1721-1787,Man
55908,"Morris, Apollos","Morris, Apollos",-,Man
365470,"Dodd, William","Dodd, William (1729-1777)",1729-1777,Man
57006,"Powell, Leven","Powell, Leven (1737-1810)",1737-1810,Man
RN-PER-0251,,,,
57814,"Schott, John Paul","Schott, John Paul (1744-1829)",1744-1829,Man
RN-PER-0709,,,,
50689,"Comstock, Adam","Comstock, Adam (1740-1819)",1740-1819,Man
59454,"Wadsworth, Jeremiah","Wadsworth, Jeremiah (1743-1804)",1743-1804,Man
57712,"Sackett, Nathaniel","Sackett, Nathaniel (1737-1805)",1737-1805,Man
RN-ORG-0263,,,,
RN-ORG-0002,,,,
348749,"Girardot de Marigny, Jean","Girardot de Marigny, Jean",-1796,Man
350871,"Thompson, Emma","Thompson, Emma",-,Woman
57713,"Germain, George Sackville","Germain, George Sackville (1716-1785)",1716-1785,Man
54829,"Livingston, James","Livingston, James (d. 1790)",1728-1790,Man
RN-ORG-0185,,,,
276426,"Warner, Nathaniel","Warner, Nathaniel",-,Man
350762,"Stewart, Margaret","Stewart, Margaret",-,Woman
347496,"Boilau, --","Boilau, --",-,Man
54472,"Lavallée, Gilles de","Lavallée, Gilles de",-,Man
RN-GRP-0016,,,,
57693,"Rutherfurd, Walter","Rutherfurd, Walter (1723-1804)",1723-1804,Man
339163,"Wright, Elizabeth Izard,","Wright, Elizabeth Izard, (Mrs. Alexander) (b. 1753)",1753-,Woman
RN-ORG-0120,,,,
RN-PER-0661,,,,
RN-PER-0264,,,,
350093,"Osmond, René-Eustache, marquis d'","Osmond, René-Eustache, marquis d' (1751-1838)",1751-1838,Man
56602,"Pawling, Levi","Pawling, Levi (1721-1782)",1721-1782,Man
57514,"Rodney, Caesar","Rodney, Caesar (1728-1784)",1728-1784,Man
58359,"Spencer, Oliver","Spencer, Oliver (1736-1811)",1736-1811,Man
54961,"Lowrey, Thomas","Lowrey, Thomas (1737-1806)",1737-1806,Man
RN-ORG-0328,,,,
49630,"Brooks, John","Brooks, John (1752-1825)",1752-1825,Man
53856,"Irwin, Mathew","Irwin, Mathew (1740-1800)",1740-1800,Man
56060,"Murray, David, 7th Viscount Stormont","Murray, David, 7th Viscount Stormont (1727-1796)",1727-1796,Man
347933,"Coder, Henry","Coder, Henry",1738-1780,Man
56035,"Muhlenberg, John Peter Gabriel","Muhlenberg, John Peter Gabriel (1746-1807)",1746-1807,Man
54825,"Livingston, Henry Gilbert","Livingston, Henry Gilbert (1754-1817)",1754-1817,Man
49729,"Bryan, Jonathan","Bryan, Jonathan (1708-1788)",1708-1788,Man
347296,"Barry, Amelia Evans","Barry, Amelia Evans",1744-1835,Woman
254426,"Hynson (Hinson), Joseph","Hynson (Hinson), Joseph",-,Man
305466,"Grand, Isaac-Jean-Georges-Jonas","Grand, Isaac-Jean-Georges-Jonas (1716-1793, brother of Ferdinand Grand)",1716-1793,Man
348790,"Gourlade, Jacques-Alexandre","Gourlade, Jacques-Alexandre",-,Man
347859,"Chaulnes, Yves-Marie-Joseph d'Albert d'Ailly, duc de","Chaulnes, Yves-Marie-Joseph d'Albert d'Ailly, duc de",1741-1793,Man
55507,"McKinly, John","McKinly, John (1721-1796)",1721-1796,Man
54662,"Le Veillard, Louis Guillaume","Le Veillard, Louis Guillaume (1733-1794)",1733-1794,Man
RN-PER-0089,,,,
49997,"Campbell, Archibald","Campbell, Archibald (1739-1791)",1739-1791,Man
58779,"Tallmadge, Benjamin","Tallmadge, Benjamin (1754-1835)",1754-1835,Man
268040,Rulhière,"Rulhière (Rulier), Claude Carlomain de (1735-1791)",1735-1791,Man
53851,"Irvine, James","Irvine, James (1735-1819)",1735-1819,Man
56949,"Poor, Enoch","Poor, Enoch (1736-1780)",1736-1780,Man
56561,"Paterson, Major Gen. John","Paterson, Major Gen. John (1744-1808)",1744-1808,Man
58033,"Shreve, Israel","Shreve, Israel (1739-1799)",1739-1799,Man
RN-PER-0767,,,,
49823,"Burke, Bartholomew","Burke, Bartholomew",-,Man
57466,"Robinson, Beverly","Robinson, Beverly (1723-1792)",1723-1792,Woman
51948,"Febiger, Christian","Febiger, Christian (1746-1796)",1746-1796,Man
60294,"Wright, Patience Lovell","Wright, Patience Lovell (1725-1786)",1725-1786,Woman
347347,"Élie de Beaumont, Jean-Baptiste-Jacques","Élie de Beaumont, Jean-Baptiste-Jacques",1732-1786,Man
58138,"Smallwood, William","Smallwood, William (1732-1792)",1732-1792,Man
59785,"Weedon, George","Weedon, George (1734-1793)",1734-1793,Man
265668,"Platt, Ebenezer Smith","Platt, Ebenezer Smith",1753-,Man
276900,"Wilkinson, William","Wilkinson, William",-,Man
RN-ORG-0066,,,,
RN-ORG-0379,,,,
59561,"Ward, Andrew","Ward, Andrew (1727-1799)",1727-1799,Man
59084,"Towles, Oliver","Towles, Oliver (1736-1825)",1736-1825,Man
54401,"La Neuville, Louis-Pierre Penot Lombart, chevalier de","La Neuville, Louis-Pierre Penot Lombart, chevalier de (1744-c. 1800)",1744-1800,Man
49942,"Cadwalader, Lambert","Cadwalader, Lambert (1742-1823)",1742-1823,Man
48280,"Adams, Charles","Adams, Charles (1770-1800)",1770-1800,Man
53653,"Howe, Robert","Howe, Robert (1732-1786)",1732-1786,Man
57700,"Rutledge, John","Rutledge, John (1739-1800)",1739-1800,Man
348130,"Debrissac de Saxey, Mr.","Debrissac de Saxey, Mr. (of Saint-Quentin, France)",-,Man
48373,"Alexander, Robert","Alexander, Robert (d. 1793)",1740-1793,Man
59918,"White, Anthony Walton","White, Anthony Walton (1750-1803)",1750-1803,Man
RN-PER-0629,,,,
351184,"Würmser, Christian-Louis, baron de","Würmser, Christian-Louis, baron de",-,Man
51751,"Elliott, Thomas","Elliott, Thomas (1741-1807)",1741-1807,Man
347922,"Clermont-Tonnerre, Charles-Henri-Jules, comte de","Clermont-Tonnerre, Charles-Henri-Jules, comte de",1720-1794,Man
49706,"Brown, William","Brown, William (c. 1738-1825)",1738-1825,Man
53197,"Hastings, Jonathan","Hastings, Jonathan (1751-1831)",1751-1831,Man
53405,"Hillegas, Michael","Hillegas, Michael (1729-1804)",1729-1804,Man
347731,"Caffiéri, Jean-Jacques","Caffiéri, Jean-Jacques",1725-1792,Man
53476,"Hoff, Charles, Jr.","Hoff, Charles, Jr. (1756-1811)",1756-1811,Man
55513,"McLane, Allan","McLane, Allan (1746-1829)",1746-1829,Man
57167,"Ramsay, Nathaniel","Ramsay, Nathaniel (1741-1817)",1741-1817,Man
347200,"Arrenberg, Reinier","Arrenberg, Reinier (1736-1812)",1736-1812,Man
RN-ORG-0255,,,,
258412,"Knox, Hugh","Knox, Hugh",-,Man
244538,"Cox, --","Cox, -- (captain, Conn. tavern owner)",-,Man
49369,"Boudinot, Elias","Boudinot, Elias (1740-1821)",1740-1821,Man
59196,"Turgot, Anne Robert Jacques, Baron de l'Aulne","Turgot, Anne Robert Jacques, Baron de l'Aulne (1727-1781)",1727-1781,Woman
59473,"Walcott, William","Walcott, William (d. 1777)",-1777,Man
55259,"Mason, David","Mason, David (1733-1792)",1733-1792,Man
57064,"Price, Col. Thomas","Price, Col. Thomas (1732-1795)",1732-1795,Man
250529,"Feutry, Aimé Ambroise Joseph","Feutry, Aimé Ambroise Joseph (1720-1789, French poet)",1720-1789,Man
59337,"Van Schaick, Goose","Van Schaick, Goose (1736-1789)",1736-1789,Man
RN-PER-0438,,,,
RN-PER-0079,,,,
53280,"Heard, Nathaniel","Heard, Nathaniel (1730-1792)",1730-1792,Man
60141,"Winds, William","Winds, William (1727-1789)",1727-1789,Man
RN-ORG-0070,,,,
350539,"Rybot, Charles","Rybot, Charles",-,Man
270951,"Smith, William","Smith, William (of Suffolk County, N.Y.)",-,Man
348716,"Georgel, Jean-François, abbé","Georgel, Jean-François, abbé",1731-1813,Man
54463,"Laurance, John","Laurance, John (1750-1810)",1750-1810,Man
55924,"Morris, Jacob","Morris, Jacob (1755-1844)",1755-1844,Man
303842,"Livingston, Catharine","Livingston, Catharine (N.Y.)",-,Woman
RN-ORG-0023,,,,
53320,"Hendricks, James","Hendricks, James",-,Man
RN-PER-0378,,,,
50827,"Court de Gébelin, Antoine","Court de Gébelin, Antoine (1725-1784)",1725-1784,Man
347976,"Conway, Françoise-Antoinette-Jeanne Langlois du Bouchet, comtesse de","Conway, Françoise-Antoinette-Jeanne Langlois du Bouchet, comtesse de",-,Woman
RN-PER-0769,,,,
54134,"Jouett, John, Jr.","Jouett, John, Jr. (1754-1822)",1754-1822,Man
347270,"Baptestin de Moulières, Antoine-Joseph Raup de","Baptestin de Moulières, Antoine-Joseph Raup de (1747-1827)",1747-1827,Man
348183,"Desegray, Mr.","Desegray, Mr.",-,Man
348609,"Franquelin, Mr.","Franquelin, Mr. (of Paris)",-,Man
RN-ORG-0334,,,,
53172,"Harvie, John","Harvie, John (1742-1807)",1742-1807,Man
347227,"Mercy-Argenteau, Florimond-Claude-Charles, comte de","Mercy-Argenteau, Florimond-Claude-Charles, comte de",1727-1794,Man
347585,"Brahm, François de","Brahm, François de",-,Man
257225,"Johnson, Henry","Johnson, Henry (captain, of the Lexington)",-,Man
251547,"Fisher, Jabez","Fisher, Jabez (1717-1806)",1717-1806,Man
350698,"Sowden, Benjamin","Sowden, Benjamin",-1778,Man
52462,"Gibbs, Caleb","Gibbs, Caleb (1748-1818)",1748-1818,Man
350203,"Perreau, Pierre-Joseph","Perreau, Pierre-Joseph",-,Man
51366,"Dey, Theunis","Dey, Theunis (1726-1787)",1726-1787,Man
347799,"Cauffman, Joseph","Cauffman, Joseph",1755-1778,Man
53746,"Hunter, John","Hunter, John (1728-1793)",1728-1793,Man
48547,"Arendt, Henry Leonard Philip Baron de","Arendt, Henry Leonard Philip Baron de",-,Man
48529,Anville,"Anville (Enville), Marie Louise Nicole Elisabeth de La Rochefoucauld, Duchesse d' (1716-1797)",1716-1797,Woman
59261,"Valltravers, Johann Rodolphe","Valltravers, Johann Rodolphe (1723-1815)",1723-1815,Man
350696,"Sousa Coutinho, Vicente, conde de","Sousa Coutinho, Vicente, conde de",-,Man
350286,"Ponte do Lima, Tomás Xavier de Lima Nogueira Vasconcelos Teles de Silva, marquês de","Ponte do Lima, Tomás Xavier de Lima Nogueira Vasconcelos Teles de Silva, marquês de",1727-1800,Man
50878,"Craik, James","Craik, James (1730-1814)",1730-1814,Man
347245,"Bachelier, Jean-Jacques","Bachelier, Jean-Jacques",1724-1806,Man
55648,"Mersereau, John","Mersereau, John (1732-1820)",1732-1820,Man
264549,"Neil, Elizabeth Mallam","Neil, Elizabeth Mallam",-,Woman
RN-ORG-0174,,,,
RN-PER-0678,,,,
55406,"McClanachan, Alexander","McClanachan, Alexander (1734-1797)",1734-1797,Man
49417,"Bowman, Abraham","Bowman, Abraham (1749-1837)",1749-1837,Man
261248,"Mercklé, Johannes P.","Mercklé, Johannes P.",-,Man
50632,"Colerus, Christian Henri Carolus de","Colerus, Christian Henri Carolus de (b. 1742)",1742-,Man
RN-PER-0006,,,,
RN-ORG-0089,,,,
50098,"Carmichael, William","Carmichael, William (c. 1738-1795)",1738-1795,Man
348785,"Goueslard de Champigny, Léonard-Louis","Goueslard de Champigny, Léonard-Louis",-,Man
52724,"Gray, Samuel","Gray, Samuel (1751-1836)",1751-1836,Man
57005,"Powell, Jeremiah Dummer","Powell, Jeremiah Dummer (1720-1784)",1720-1784,Man
RN-PER-0102,,,,
52805,"Grice, Francis","Grice, Francis (1726-1798)",1726-1798,Man
53303,"Heister, Leopold Philipp, Freiherr von","Heister, Leopold Philipp, Freiherr von (1707-1777)",1707-1777,Man
53978,"Jenifer, Daniel of St. Thomas","Jenifer, Daniel of St. Thomas (1723-1790)",1723-1790,Man
59822,"Welsh, Jacob","Welsh, Jacob (1755-1822)",1755-1822,Man
57823,"Scott, Charles","Scott, Charles (1739-1813)",1739-1813,Man
55948,"Morris, Richard","Morris, Richard (1730-1810)",1730-1810,Man
52669,"Grand, Ferdinand","Grand, Ferdinand (1726-1794)",1726-1794,Man
50620,"Colden, Cadwallader, II","Colden, Cadwallader, II (1722-1797)",1722-1797,Man
54108,"Jones, Strother","Jones, Strother (b. 1756)",1756-,Man
49038,"Beeler, Joseph","Beeler, Joseph",-,Man
RN-PER-0729,,,,
58510,"Stevens, Edward","Stevens, Edward (1745-1820)",1745-1820,Man
55230,"Martin, Alexander","Martin, Alexander (1740-1807)",1740-1807,Man
RN-ORG-0071,,,,
49607,"Brodhead, Daniel","Brodhead, Daniel (1736-1809)",1736-1809,Man
RN-ORG-0122,,,,
52811,"Grier, David","Grier, David (1741-1790)",1741-1790,Man
59175,"La Rouërie, Armand-Charles Tuffin, marquis de","La Rouërie, Armand-Charles Tuffin, marquis de (1750-1793)",1750-1793,Man
50720,"Conway, Thomas","Conway, Thomas (1735-1795)",1735-1795,Man
RN-ORG-0311,,,,
57056,"Hubert, Philippe","Hubert, Philippe (1717-1790, Chevalier de Preudhomme de Borre)",1717-1790,Man
350316,"Prichard, John","Prichard, John",1740-1780,Man
347328,"Baussay, Elias de","Baussay, Elias de",-,Man
350045,"Niccoli, Raimondo, abbé","Niccoli, Raimondo, abbé",-,Man
52532,"Gist, Mordecai","Gist, Mordecai (1742-1792)",1742-1792,Man
254129,"Henshaw, Andrew","Henshaw, Andrew",-,Man
RN-PER-0676,,,,
350643,"Shanly, James","Shanly, James",-,Man
56369,"Olney, Jeremiah","Olney, Jeremiah (1749-1812)",1749-1812,Man
49913,"Butler, Zebulon","Butler, Zebulon (1731-1795)",1731-1795,Man
RN-PER-0464,,,,
349468,"Le Roy, Pétronille de Messey","Le Roy, Pétronille de Messey",-,Woman
48800,"Barber, Francis","Barber, Francis (1750-1783)",1750-1783,Man
49147,"Bicker, Henry","Bicker, Henry (1723-1801)",1723-1801,Man
