DocumentID,Title,Author,Recipient,Date,Publication,Founders Online,Rotunda,authorIDs,recipientIDs,Location,geonameId,coordinates,latitude,longitude,country_code,country_name,admin1,admin2,hierarchy
ADMS-04-01-02-0159,"Abigail Adams to John Adams, 5 July 1775","Adams, Abigail Smith","Adams, John",1775-07-05,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0159,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0159,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0161,"Abigail Adams to John Adams, 12 July 1775","Adams, Abigail Smith","Adams, John",1775-07-12,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0161,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0161,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0162,"Abigail Adams to John Adams, 16 July 1775","Adams, Abigail Smith","Adams, John",1775-07-16,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0162,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0162,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0166,"Abigail Adams to Mercy Otis Warren, 24 July 1775","Adams, Abigail Smith","Warren, Mercy Otis",1775-07-24,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0166,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0166,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0169,"Abigail Adams to John Adams, 25 July 1775","Adams, Abigail Smith","Adams, John",1775-07-25,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0169,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0169,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0174,"Abigail Adams to John Adams, 31 July 1775","Adams, Abigail Smith","Adams, John",1775-07-31,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0174,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0174,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0175,"Abigail Adams to John Adams, 10 August 1775","Adams, Abigail Smith","Adams, John",1775-08-10,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0175,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0175,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0178,"Abigail Adams to Mercy Otis Warren, 27 August 1775","Adams, Abigail Smith","Warren, Mercy Otis",1775-08-27,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0178,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0178,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0179,"Abigail Adams to John Adams, 8 September 1775","Adams, Abigail Smith","Adams, John",1775-09-08,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0179,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0179,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0180,"Abigail Adams to John Adams, 17 September 1775","Adams, Abigail Smith","Adams, John",1775-09-17,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0180,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0180,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0185,"Abigail Adams to John Adams, 25 September 1775","Adams, Abigail Smith","Adams, John",1775-09-25,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0185,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0185,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0188,"Abigail Adams to John Adams, 29 September 1775","Adams, Abigail Smith","Adams, John",1775-09-29,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0188,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0188,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0189,"Abigail Adams to John Adams, 1 October 1775","Adams, Abigail Smith","Adams, John",1775-10-01,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0189,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0189,48276,48298,"Weymouth, Norfolk County [Mass.]",4955336,"42.22093, -70.93977",42.22093,-70.93977,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0195,"Abigail Adams to John Adams, 9 October 1775","Adams, Abigail Smith","Adams, John",1775-10-09,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0195,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0195,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0198,"Abigail Adams to Mercy Otis Warren, 19 October 1775","Adams, Abigail Smith","Warren, Mercy Otis",1775-10-19,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0198,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0198,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0202,"Abigail Adams to John Adams, 21 October 1775","Adams, Abigail Smith","Adams, John",1775-10-21,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0202,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0202,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0204,"Abigail Adams to John Adams, 22 October 1775","Adams, Abigail Smith","Adams, John",1775-10-22,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0204,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0204,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0206,"Abigail Adams to John Adams, 25 October 1775","Adams, Abigail Smith","Adams, John",1775-10-25,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0206,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0206,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0212,"Abigail Adams to John Adams, 5 November 1775","Adams, Abigail Smith","Adams, John",1775-11-05,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0212,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0212,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0213,"Abigail Adams to Mercy Otis Warren, 5 November 1775","Adams, Abigail Smith","Warren, Mercy Otis",1775-11-05,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0213,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0213,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0214,"Abigail Adams to John Adams, 12 November 1775","Adams, Abigail Smith","Adams, John",1775-11-12,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0214,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0214,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0218,"Abigail Adams to John Adams, 27 November 1775","Adams, Abigail Smith","Adams, John",1775-11-27,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0218,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0218,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0221,"Abigail Adams to John Adams, 10 December 1775","Adams, Abigail Smith","Adams, John",1775-12-10,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0221,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0221,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0272,"Abigail Adams to Mercy Otis Warren, January 1776","Adams, Abigail Smith","Warren, Mercy Otis",1776-01-01,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0272,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0272,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0230,"Abigail Adams to John Adams, 21 February 1776","Adams, Abigail Smith","Adams, John",1776-02-21,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0230,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0230,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0231,"Abigail Adams to John Adams, 2 March 1776","Adams, Abigail Smith","Adams, John",1776-03-02,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0231,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0231,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0233,"Abigail Adams to John Adams, 16 March 1776","Adams, Abigail Smith","Adams, John",1776-03-16,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0233,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0233,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0241,"Abigail Adams to John Adams, 31 March 1776","Adams, Abigail Smith","Adams, John",1776-03-31,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0241,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0241,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0244,"Abigail Adams to John Adams, 7 April 1776","Adams, Abigail Smith","Adams, John",1776-04-07,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0244,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0244,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0246,"Abigail Adams to Mercy Otis Warren, 13 April 1776","Adams, Abigail Smith","Warren, Mercy Otis",1776-04-13,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0246,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0246,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0247,"Abigail Adams to John Adams, 14 April 1776","Adams, Abigail Smith","Adams, John",1776-04-14,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0247,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0247,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0251,"Abigail Adams to John Adams, 18 April 1776","Adams, Abigail Smith","Adams, John",1776-04-18,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0251,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0251,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0254,"Abigail Adams to John Adams, 21 April 1776","Adams, Abigail Smith","Adams, John",1776-04-21,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0254,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0254,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0257,"Abigail Adams to Mercy Otis Warren, 27 April 1776","Adams, Abigail Smith","Warren, Mercy Otis",1776-04-27,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0257,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0257,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0259,"Abigail Adams to John Adams, 7 May 1776","Adams, Abigail Smith","Adams, John",1776-05-07,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0259,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0259,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0260,"Abigail Adams to Mercy Otis Warren, 8 May 1776","Adams, Abigail Smith","Warren, Mercy Otis",1776-05-08,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0260,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0260,48276,59598,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0261,"Abigail Adams to John Adams, 9 May 1776","Adams, Abigail Smith","Adams, John",1776-05-09,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0261,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0261,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
ADMS-04-01-02-0263,"Abigail Adams to John Adams, 14 May 1776","Adams, Abigail Smith","Adams, John",1776-05-14,ADMS,https://founders.archives.gov/documents/Adams/04-01-02-0263,https://rotunda.upress.virginia.edu/founders/ADMS-04-01-02-0263,48276,48298,"Braintree (Adams Family Residences), Norfolk County [Mass.]",4928748,"42.25659, -71.01255",42.25659,-71.01255,US,United States,Massachusetts,Norfolk County,United States > Massachusetts > Norfolk County
